Linux 5.15.30-2-pve (zoo-003) 	07/05/2023 	_x86_64_	(64 CPU)

03:26:20 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:26:28 PM  1011         -   1227618    0.00    1.00    0.00    0.00    1.00    49  |__deptran_server
03:26:28 PM  1011         -   1227622    1.00    0.00    0.00    0.00    1.00    52  |__deptran_server
03:26:28 PM  1011         -   1227624    1.00    0.00    0.00    0.00    1.00    28  |__deptran_server
03:26:28 PM  1011         -   1227626    0.00    1.00    0.00    0.00    1.00    19  |__deptran_server
03:26:28 PM  1011         -   1227628    1.00    0.00    0.00    0.00    1.00    32  |__deptran_server
03:26:28 PM  1011         -   1227630    1.00    1.00    0.00    0.00    2.00    59  |__deptran_server
03:26:28 PM  1011         -   1227632    1.00    0.00    0.00    0.00    1.00    57  |__deptran_server
03:26:28 PM  1011         -   1227634    1.00    0.00    0.00    0.00    1.00    23  |__deptran_server
03:26:28 PM  1011         -   1227638    0.00    1.00    0.00    0.00    1.00    21  |__deptran_server
03:26:28 PM  1011         -   1227640    0.00    1.00    0.00    0.00    1.00    49  |__deptran_server
03:26:28 PM  1011         -   1227644    0.00    1.00    0.00    0.00    1.00    60  |__deptran_server
03:26:28 PM  1011         -   1227646    0.00    1.00    0.00    0.00    1.00    23  |__deptran_server
03:26:28 PM  1011         -   1227650    1.00    0.00    0.00    0.00    1.00    52  |__deptran_server
03:26:28 PM  1011         -   1227652    1.00    0.00    0.00    0.00    1.00    50  |__deptran_server
03:26:28 PM  1011         -   1227656    0.00    1.00    0.00    0.00    1.00    54  |__deptran_server
03:26:28 PM  1011         -   1227658    0.00    1.00    0.00    0.00    1.00    23  |__deptran_server
03:26:28 PM  1011         -   1227660    1.00    1.00    0.00    0.00    2.00    61  |__deptran_server
03:26:28 PM  1011         -   1227662    1.00    0.00    0.00    0.00    1.00    51  |__deptran_server
03:26:28 PM  1011         -   1227664    0.00    2.00    0.00    0.00    2.00    17  |__deptran_server
03:26:28 PM  1011         -   1227666    0.00    1.00    0.00    0.00    1.00    27  |__deptran_server
03:26:28 PM  1011         -   1227670    0.00    1.00    0.00    0.00    1.00    21  |__deptran_server
03:26:28 PM  1011         -   1227672    1.00    0.00    0.00    0.00    1.00    51  |__deptran_server
03:26:28 PM  1011         -   1227674    1.00    0.00    0.00    0.00    1.00    17  |__deptran_server
03:26:28 PM  1011         -   1227676    1.00    0.00    0.00    0.00    1.00    50  |__deptran_server
03:26:28 PM  1011         -   1227678    0.00    1.00    0.00    0.00    1.00    56  |__deptran_server
03:26:28 PM  1011         -   1227680    1.00    0.00    0.00    0.00    1.00    50  |__deptran_server
03:26:28 PM  1011         -   1227682    1.00    1.00    0.00    0.00    2.00     9  |__deptran_server
03:26:28 PM  1011         -   1227684    0.00    1.00    0.00    0.00    1.00    55  |__deptran_server
03:26:28 PM  1011         -   1227686    1.00    1.00    0.00    0.00    2.00    56  |__deptran_server
03:26:28 PM  1011         -   1227688    2.00    2.00    0.00    0.00    4.00    59  |__deptran_server
03:26:28 PM  1011         -   1227690    1.00    0.00    0.00    0.00    1.00     6  |__deptran_server

03:26:28 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:26:29 PM  1011   1227558         -   63.00   40.00    0.00    0.00  103.00    59  deptran_server
03:26:29 PM  1011         -   1227562    3.00    1.00    0.00    0.00    4.00    28  |__deptran_server
03:26:29 PM  1011         -   1227563    8.00    3.00    0.00    0.00   11.00    59  |__deptran_server
03:26:29 PM  1011         -   1227564    4.00    2.00    0.00    0.00    6.00    62  |__deptran_server
03:26:29 PM  1011         -   1227565    4.00    7.00    0.00    0.00   11.00     7  |__deptran_server
03:26:29 PM  1011         -   1227567    4.00    1.00    0.00    0.00    5.00     2  |__deptran_server
03:26:29 PM  1011         -   1227568    4.00    7.00    0.00    0.00   11.00    19  |__deptran_server
03:26:29 PM  1011         -   1227574    0.00    1.00    0.00    0.00    1.00    63  |__deptran_server
